"subject_id","vocab_id","vocab_label","fuzzymatch_score","process_time"
173798,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173799,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173800,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173801,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173802,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173803,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173804,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173805,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173806,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173807,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173808,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173809,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173810,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173811,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173812,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173813,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173814,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173815,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173816,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173817,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173818,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173819,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173820,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173821,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173822,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173823,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173824,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173825,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173826,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173827,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173828,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173829,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173830,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173831,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173832,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173833,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173834,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173835,"https://w3id.org/eusoilvoc#SoilClassification","soil classification",87,"2026-06-25 12:54:23.243731+00"
173836,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173837,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173838,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173839,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173840,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173841,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173842,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173843,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173844,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173845,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173846,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173847,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173848,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173849,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173850,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173851,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173852,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173853,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173854,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173855,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173856,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173857,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173858,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173859,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173860,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173861,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173862,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173863,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173864,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173865,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173866,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173867,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173868,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173869,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173870,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173871,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173872,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173873,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173874,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173875,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173876,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173877,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173878,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173879,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173880,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173881,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173882,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173883,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173884,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173885,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173886,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173887,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173888,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173889,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173890,"https://w3id.org/eusoilvoc#Filtration","filtration",80,"2026-06-25 12:54:23.243731+00"
173891,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173892,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173893,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173894,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173895,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173896,"https://w3id.org/eusoilvoc#Filtration","filtration",83,"2026-06-25 12:54:23.243731+00"
173897,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173898,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173899,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173900,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173901,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173902,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173903,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173904,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173905,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173906,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173907,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173908,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173909,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173910,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173911,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173912,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173913,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173914,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173915,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173916,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173917,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173918,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173919,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173920,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173921,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173922,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173923,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173924,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173925,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173926,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173927,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173928,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173929,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173930,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173931,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173932,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173933,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173934,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173935,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173936,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173937,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173938,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173939,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173940,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173941,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173942,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173943,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173944,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173945,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173946,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173947,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173948,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173949,"https://w3id.org/eusoilvoc#NutrientDynamics","nutrient dynamics",82,"2026-06-25 12:54:23.243731+00"
173950,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173951,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173952,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173953,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173954,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173955,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173956,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173957,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173958,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173959,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173960,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173961,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173962,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173963,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173964,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173965,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173966,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173967,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173968,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173969,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173970,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173971,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173972,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173973,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173974,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173975,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173976,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173977,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173978,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173979,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173980,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173981,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173982,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173983,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173984,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173985,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173986,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173987,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173988,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173989,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173990,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173991,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173992,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173993,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173994,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173995,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173996,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173997,"https://w3id.org/eusoilvoc#Fragments","fragments",100,"2026-06-25 12:54:23.243731+00"
173998,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
173999,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174000,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174001,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174002,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174003,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174004,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174005,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174006,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174007,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174008,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174009,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174010,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174011,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174012,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174013,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174014,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174015,"https://w3id.org/eusoilvoc#SoilPhysicalProperties","soil physical properties",84,"2026-06-25 12:54:23.243731+00"
174016,"https://w3id.org/eusoilvoc#SoilParticleSize","soil particle size",84,"2026-06-25 12:54:23.243731+00"
174017,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174018,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174019,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174020,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174021,"https://w3id.org/eusoilvoc#AirQuality","air quality",100,"2026-06-25 12:54:23.243731+00"
174022,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174023,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174024,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174025,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174026,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174027,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174028,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174029,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174030,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174031,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174032,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174033,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174034,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174035,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174036,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174037,"https://w3id.org/eusoilvoc#MineralParticles","mineral particles",87,"2026-06-25 12:54:23.243731+00"
174038,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174039,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174040,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174041,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174042,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174043,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174044,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174045,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174046,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174047,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174048,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174049,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174050,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174051,"https://w3id.org/eusoilvoc#Calcium","calcium",83,"2026-06-25 12:54:23.243731+00"
174052,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174053,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174054,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174055,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174056,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174057,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174058,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174059,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174060,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174061,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174062,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174063,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174064,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174065,"https://w3id.org/eusoilvoc#Lithology","lithology",80,"2026-06-25 12:54:23.243731+00"
174066,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174067,"https://w3id.org/eusoilvoc#Lithology","lithology",86,"2026-06-25 12:54:23.243731+00"
174068,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174069,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174070,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174071,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174072,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174073,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174074,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174075,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174076,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174077,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174078,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174079,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174080,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174081,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174082,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174083,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174084,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174085,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174086,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174087,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174088,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174089,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174090,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174091,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174092,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174093,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174094,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174095,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174268,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174096,"https://w3id.org/eusoilvoc#Irrigation","irrigation",86,"2026-06-25 12:54:23.243731+00"
174097,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174098,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174099,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174100,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174101,"https://w3id.org/eusoilvoc#SoilAir","soil air",94,"2026-06-25 12:54:23.243731+00"
174102,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174103,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174104,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174105,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174106,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174107,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174108,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174109,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174110,"https://w3id.org/eusoilvoc#SoilPollution","soil pollution",81,"2026-06-25 12:54:23.243731+00"
174111,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174112,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174113,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174114,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174115,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174116,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174117,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174118,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174119,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174120,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174121,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174122,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174123,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174124,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174125,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174126,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174127,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174128,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174129,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174130,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174131,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174132,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174133,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174134,"https://w3id.org/eusoilvoc#SoilAbsorption","soil absorption",85,"2026-06-25 12:54:23.243731+00"
174135,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174136,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174137,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174138,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174139,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174140,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174141,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174142,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174143,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174144,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174145,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174146,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174147,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174148,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174149,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174150,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174151,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174152,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174153,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174154,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174155,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174156,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174157,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174158,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174159,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174160,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174161,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174162,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174163,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174164,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174165,"https://w3id.org/eusoilvoc#Roots","roots",86,"2026-06-25 12:54:23.243731+00"
174166,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174167,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174168,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174169,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174170,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174171,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174172,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174173,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174174,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174175,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174176,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174177,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174178,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174179,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174180,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174181,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174182,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174183,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174184,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
174185,NULL,NULL,NULL,"2026-06-25 12:54:23.243731+00"
